model,prior_method,paper_id,retain_pct,retain_pct_display,num_units,gr_coverage,avg_dec_coverage,oracle_retention,selected_count
Qwen/Qwen3-Embedding-0.6B,coreset,1096_slides.pdf,0.5,50%,95,0.8279745922254369,0.8634723715301135,0.6666666666666666,5
Qwen/Qwen3-Embedding-0.6B,coreset,1077_slides.pdf,1.0,100%,114,0.8709663920530097,0.8974269860341431,1.0,5
Qwen/Qwen3-Embedding-0.6B,coreset,1077_slides.pdf,0.03,3%,3,0.8136220169099659,0.8744497041811068,0.4,3
Qwen/Qwen3-Embedding-0.6B,coreset,1077_slides.pdf,0.05,5%,5,0.824872538383479,0.877280531908116,0.4,5
Qwen/Qwen3-Embedding-0.6B,coreset,1077_slides.pdf,0.1,10%,11,0.8660550430090614,0.8941072852602496,0.4,6
Qwen/Qwen3-Embedding-0.6B,coreset,1077_slides.pdf,0.2,20%,22,0.8136220169099659,0.8744497041811068,0.4,4
Qwen/Qwen3-Embedding-0.6B,coreset,1077_slides.pdf,0.5,50%,57,0.8709663920530097,0.8974269860341431,0.6,4
Qwen/Qwen3-Embedding-0.6B,coreset,1115_slides.pdf,1.0,100%,290,0.7485038933547911,0.7580338990246347,1.0,5
Qwen/Qwen3-Embedding-0.6B,coreset,1115_slides.pdf,0.03,3%,8,0.7024711977907475,0.7239495439152921,0.4,6
Qwen/Qwen3-Embedding-0.6B,coreset,1115_slides.pdf,0.05,5%,14,0.8205194109146828,0.8214145131563193,0.6,7
Qwen/Qwen3-Embedding-0.6B,coreset,1115_slides.pdf,0.1,10%,29,0.8378360592414968,0.854388186524718,0.6,6
Qwen/Qwen3-Embedding-0.6B,coreset,1115_slides.pdf,0.2,20%,58,0.7485038933547911,0.7647197177064307,0.8,6
Qwen/Qwen3-Embedding-0.6B,coreset,1115_slides.pdf,0.5,50%,145,0.7485038933547911,0.7580338990246347,1.0,5
Qwen/Qwen3-Embedding-0.6B,coreset,1090_slides.pdf,1.0,100%,117,0.815411882538433,0.8456573245756822,1.0,6
Qwen/Qwen3-Embedding-0.6B,coreset,1090_slides.pdf,0.03,3%,3,0.7572109693185918,0.7810328386465861,0.16666666666666666,3
Qwen/Qwen3-Embedding-0.6B,coreset,1090_slides.pdf,0.05,5%,5,0.7876445508178797,0.8079157746939281,0.16666666666666666,5
Qwen/Qwen3-Embedding-0.6B,coreset,1090_slides.pdf,0.1,10%,11,0.8398730215873011,0.8926836525649309,0.5,7
Qwen/Qwen3-Embedding-0.6B,coreset,1090_slides.pdf,0.2,20%,23,0.8844226444462536,0.862056083571282,0.5,6
Qwen/Qwen3-Embedding-0.6B,coreset,1090_slides.pdf,0.5,50%,58,0.827029537175972,0.8514596220730559,0.6666666666666666,8
Qwen/Qwen3-Embedding-0.6B,coreset,1106_slides.pdf,1.0,100%,210,0.7655860034705609,0.8014249083967746,1.0,5
Qwen/Qwen3-Embedding-0.6B,coreset,1106_slides.pdf,0.03,3%,6,0.7296933804621039,0.7572420882487869,0.4,6
Qwen/Qwen3-Embedding-0.6B,coreset,1106_slides.pdf,0.05,5%,10,0.8216169779103606,0.8423655474391522,0.4,6
Qwen/Qwen3-Embedding-0.6B,coreset,1106_slides.pdf,0.1,10%,21,0.783593662432683,0.8284314495841594,0.8,7
Qwen/Qwen3-Embedding-0.6B,coreset,1106_slides.pdf,0.2,20%,42,0.7554710879345408,0.7836302544048364,0.8,6
Qwen/Qwen3-Embedding-0.6B,coreset,1106_slides.pdf,0.5,50%,105,0.7655860034705609,0.8014249083967746,1.0,5
Qwen/Qwen3-Embedding-0.6B,coreset,1117_slides.pdf,1.0,100%,94,0.9358382352441592,0.8823453850323665,1.0,7
Qwen/Qwen3-Embedding-0.6B,coreset,1117_slides.pdf,0.03,3%,2,0.6651390417864691,0.689089801381218,0.14285714285714285,2
Qwen/Qwen3-Embedding-0.6B,coreset,1117_slides.pdf,0.05,5%,4,0.73227029260559,0.7728525109719002,0.14285714285714285,4
Qwen/Qwen3-Embedding-0.6B,coreset,1117_slides.pdf,0.1,10%,9,0.8026438760518494,0.820840707565281,0.2857142857142857,4
Qwen/Qwen3-Embedding-0.6B,coreset,1117_slides.pdf,0.2,20%,18,0.8004940024713534,0.8206258852036311,0.42857142857142855,6
Qwen/Qwen3-Embedding-0.6B,coreset,1117_slides.pdf,0.5,50%,47,0.9203940648184024,0.8634685481708105,0.7142857142857143,4
Qwen/Qwen3-Embedding-0.6B,coreset,1105_slides.pdf,1.0,100%,184,0.7680773393119747,0.823183011133038,1.0,4
Qwen/Qwen3-Embedding-0.6B,coreset,1105_slides.pdf,0.03,3%,5,0.6449539699174193,0.6970493611315756,0.25,5
Qwen/Qwen3-Embedding-0.6B,coreset,1105_slides.pdf,0.05,5%,9,0.650808341638488,0.6999850615357952,0.25,5
Qwen/Qwen3-Embedding-0.6B,coreset,1105_slides.pdf,0.1,10%,18,0.7570999309374902,0.8183061222873405,0.5,4
Qwen/Qwen3-Embedding-0.6B,coreset,1105_slides.pdf,0.2,20%,36,0.8123876530569121,0.8459168542421849,0.5,5
Qwen/Qwen3-Embedding-0.6B,coreset,1105_slides.pdf,0.5,50%,92,0.7680773393119747,0.823183011133038,1.0,4
Qwen/Qwen3-Embedding-0.6B,coreset,1137_slides.pdf,1.0,100%,191,0.8498021539530939,0.8469888600813952,1.0,4
Qwen/Qwen3-Embedding-0.6B,coreset,1137_slides.pdf,0.03,3%,5,0.7048148837055674,0.7354496718154784,0.25,3
Qwen/Qwen3-Embedding-0.6B,coreset,1137_slides.pdf,0.05,5%,9,0.7134131436427831,0.7685879237189382,0.25,4
Qwen/Qwen3-Embedding-0.6B,coreset,1137_slides.pdf,0.1,10%,19,0.7321166536329048,0.7788480209750143,0.25,4
Qwen/Qwen3-Embedding-0.6B,coreset,1137_slides.pdf,0.2,20%,38,0.8125321234501742,0.8713901565889165,0.25,6
Qwen/Qwen3-Embedding-0.6B,coreset,1137_slides.pdf,0.5,50%,95,0.8354401729158676,0.832371068628983,0.5,3
Qwen/Qwen3-Embedding-0.6B,coreset,1130_slides.pdf,1.0,100%,164,0.8017732226153642,0.8021622050236673,1.0,7
Qwen/Qwen3-Embedding-0.6B,coreset,1130_slides.pdf,0.03,3%,4,0.6330846741171693,0.6583167650916096,0.14285714285714285,4
Qwen/Qwen3-Embedding-0.6B,coreset,1130_slides.pdf,0.05,5%,8,0.6579182269568787,0.6735397238490274,0.14285714285714285,6
Qwen/Qwen3-Embedding-0.6B,coreset,1130_slides.pdf,0.1,10%,16,0.765517201147865,0.7522489313404269,0.2857142857142857,6
Qwen/Qwen3-Embedding-0.6B,coreset,1130_slides.pdf,0.2,20%,32,0.8502032546775051,0.8662529799545426,0.42857142857142855,7
Qwen/Qwen3-Embedding-0.6B,coreset,1130_slides.pdf,0.5,50%,82,0.8965642577805101,0.9314634634744509,0.5714285714285714,7
Qwen/Qwen3-Embedding-0.6B,coreset,1141_slides.pdf,1.0,100%,102,0.8705477876715829,0.8955784988801979,1.0,7
Qwen/Qwen3-Embedding-0.6B,coreset,1141_slides.pdf,0.03,3%,3,0.7510536087697582,0.7789422960703488,0.14285714285714285,3
Qwen/Qwen3-Embedding-0.6B,coreset,1141_slides.pdf,0.05,5%,5,0.8753660177051459,0.8684632552078206,0.14285714285714285,5
Qwen/Qwen3-Embedding-0.6B,coreset,1141_slides.pdf,0.1,10%,10,0.8798348040708057,0.8726949505653997,0.14285714285714285,5
Qwen/Qwen3-Embedding-0.6B,coreset,1141_slides.pdf,0.2,20%,20,0.8506784799737482,0.8437451856060139,0.2857142857142857,5
Qwen/Qwen3-Embedding-0.6B,coreset,1141_slides.pdf,0.5,50%,51,0.8501751477589309,0.8540599111871015,0.42857142857142855,6
Qwen/Qwen3-Embedding-0.6B,coreset,1147_slides.pdf,1.0,100%,79,0.8812340442131512,0.8657608602627626,1.0,5
Qwen/Qwen3-Embedding-0.6B,coreset,1147_slides.pdf,0.03,3%,2,0.7081415237659052,0.7542670510262574,0.2,2
Qwen/Qwen3-Embedding-0.6B,coreset,1147_slides.pdf,0.05,5%,3,0.7081415237659052,0.7542670510262574,0.2,3
Qwen/Qwen3-Embedding-0.6B,coreset,1147_slides.pdf,0.1,10%,7,0.7122522834744642,0.7701084869393822,0.2,5
Qwen/Qwen3-Embedding-0.6B,coreset,1147_slides.pdf,0.2,20%,15,0.8770308185977834,0.8295907606887871,0.2,6
Qwen/Qwen3-Embedding-0.6B,coreset,1147_slides.pdf,0.5,50%,39,0.8812339539144142,0.8580414184424395,0.8,4
Qwen/Qwen3-Embedding-0.6B,coreset,1116_slides.pdf,1.0,100%,241,0.8117043623198971,0.852539763640515,1.0,7
Qwen/Qwen3-Embedding-0.6B,coreset,1116_slides.pdf,0.03,3%,7,0.7569153599515023,0.7961812785473412,0.2857142857142857,5
Qwen/Qwen3-Embedding-0.6B,coreset,1116_slides.pdf,0.05,5%,12,0.8037949059835078,0.8635169668561934,0.2857142857142857,5
Qwen/Qwen3-Embedding-0.6B,coreset,1116_slides.pdf,0.1,10%,24,0.9260096643485293,0.9366064696119187,0.42857142857142855,6
Qwen/Qwen3-Embedding-0.6B,coreset,1116_slides.pdf,0.2,20%,48,0.90726838892842,0.9127050765837406,0.5714285714285714,7
Qwen/Qwen3-Embedding-0.6B,coreset,1116_slides.pdf,0.5,50%,120,0.9056262993846819,0.893173201799345,0.8571428571428571,9
Qwen/Qwen3-Embedding-0.6B,coreset,1142_slides.pdf,1.0,100%,95,0.8815312350060788,0.7865628708458424,1.0,5
Qwen/Qwen3-Embedding-0.6B,coreset,1142_slides.pdf,0.03,3%,2,0.8697039473503004,0.7576636603608936,0.2,2
Qwen/Qwen3-Embedding-0.6B,coreset,1142_slides.pdf,0.05,5%,4,0.8752480968909596,0.8533384238916467,0.2,4
Qwen/Qwen3-Embedding-0.6B,coreset,1142_slides.pdf,0.1,10%,9,0.9070242199855783,0.897514333714725,0.2,6
Qwen/Qwen3-Embedding-0.6B,coreset,1142_slides.pdf,0.2,20%,19,0.8877920629927852,0.842351544314852,0.2,5
Qwen/Qwen3-Embedding-0.6B,coreset,1142_slides.pdf,0.5,50%,47,0.8815312350060788,0.8450162895902732,0.6,5
Qwen/Qwen3-Embedding-0.6B,coreset,1148_slides.pdf,1.0,100%,119,0.7928584350273948,0.7720457560547059,1.0,5
Qwen/Qwen3-Embedding-0.6B,coreset,1148_slides.pdf,0.03,3%,3,0.6360062058840076,0.6267745441317162,0.2,3
Qwen/Qwen3-Embedding-0.6B,coreset,1148_slides.pdf,0.05,5%,5,0.6360062058840076,0.627682848151217,0.4,4
Qwen/Qwen3-Embedding-0.6B,coreset,1148_slides.pdf,0.1,10%,11,0.7864658560557007,0.7784568759940509,0.4,5
Qwen/Qwen3-Embedding-0.6B,coreset,1148_slides.pdf,0.2,20%,23,0.8741429956572049,0.8994014171483607,0.4,5
Qwen/Qwen3-Embedding-0.6B,coreset,1148_slides.pdf,0.5,50%,59,0.8962111125696176,0.9059277170396639,0.6,5
Qwen/Qwen3-Embedding-0.6B,coreset,1143_slides.pdf,1.0,100%,88,0.8859306159009056,0.8726767207835687,1.0,6
Qwen/Qwen3-Embedding-0.6B,coreset,1143_slides.pdf,0.03,3%,2,0.7994261739119755,0.8241927741807652,0.16666666666666666,2
Qwen/Qwen3-Embedding-0.6B,coreset,1143_slides.pdf,0.05,5%,4,0.8150021813033868,0.8452974109842897,0.3333333333333333,4
Qwen/Qwen3-Embedding-0.6B,coreset,1143_slides.pdf,0.1,10%,8,0.8659629783457304,0.8996181390144408,0.3333333333333333,6
Qwen/Qwen3-Embedding-0.6B,coreset,1143_slides.pdf,0.2,20%,17,0.8908754191446107,0.9132545052929943,0.5,6
Qwen/Qwen3-Embedding-0.6B,coreset,1143_slides.pdf,0.5,50%,44,0.8911967690324976,0.8762164397865498,0.8333333333333334,6
Qwen/Qwen3-Embedding-0.6B,coreset,1160_slides.pdf,1.0,100%,92,0.8623957872661654,0.9010504071089223,1.0,6
Qwen/Qwen3-Embedding-0.6B,coreset,1160_slides.pdf,0.03,3%,2,0.6752517851934131,0.7140988103002343,0.3333333333333333,2
Qwen/Qwen3-Embedding-0.6B,coreset,1160_slides.pdf,0.05,5%,4,0.675361542617311,0.714225850948889,0.3333333333333333,4
Qwen/Qwen3-Embedding-0.6B,coreset,1160_slides.pdf,0.1,10%,9,0.7803602061266594,0.821895240142544,0.3333333333333333,5
Qwen/Qwen3-Embedding-0.6B,coreset,1160_slides.pdf,0.2,20%,18,0.8342341941826126,0.8412769678015307,0.6666666666666666,6
Qwen/Qwen3-Embedding-0.6B,coreset,1160_slides.pdf,0.5,50%,46,0.8602577902548934,0.8567790381875268,0.6666666666666666,5
Qwen/Qwen3-Embedding-0.6B,coreset,1120_slides.pdf,1.0,100%,115,0.768808404832348,0.80422144937052,1.0,5
Qwen/Qwen3-Embedding-0.6B,coreset,1120_slides.pdf,0.03,3%,3,0.6556025763163712,0.7043528904073729,0.2,3
Qwen/Qwen3-Embedding-0.6B,coreset,1120_slides.pdf,0.05,5%,5,0.6556025763163712,0.7043528904073729,0.2,5
Qwen/Qwen3-Embedding-0.6B,coreset,1120_slides.pdf,0.1,10%,11,0.7316507923355999,0.8529875154640484,0.2,6
Qwen/Qwen3-Embedding-0.6B,coreset,1120_slides.pdf,0.2,20%,23,0.7181211423005575,0.832840618912139,0.6,7
Qwen/Qwen3-Embedding-0.6B,coreset,1120_slides.pdf,0.5,50%,57,0.768808404832348,0.80422144937052,1.0,5
Qwen/Qwen3-Embedding-0.6B,coreset,1126_slides.pdf,1.0,100%,155,0.8506998676070012,0.8593553730856089,1.0,6
Qwen/Qwen3-Embedding-0.6B,coreset,1126_slides.pdf,0.03,3%,4,0.7720448391150138,0.7884717503535388,0.3333333333333333,4
Qwen/Qwen3-Embedding-0.6B,coreset,1126_slides.pdf,0.05,5%,7,0.777236185575847,0.7922963235206644,0.3333333333333333,6
Qwen/Qwen3-Embedding-0.6B,coreset,1126_slides.pdf,0.1,10%,15,0.8154457730327654,0.8273504036750362,0.3333333333333333,5
Qwen/Qwen3-Embedding-0.6B,coreset,1126_slides.pdf,0.2,20%,31,0.8486496034849991,0.8559775951369396,0.6666666666666666,5
Qwen/Qwen3-Embedding-0.6B,coreset,1126_slides.pdf,0.5,50%,77,0.8506998676070012,0.8593553730856089,1.0,6
Qwen/Qwen3-Embedding-0.6B,coreset,1171_slides.pdf,1.0,100%,95,0.8752963223168864,0.909775783198158,1.0,7
Qwen/Qwen3-Embedding-0.6B,coreset,1171_slides.pdf,0.03,3%,2,0.6489504384036644,0.659580925008323,0.14285714285714285,2
Qwen/Qwen3-Embedding-0.6B,coreset,1171_slides.pdf,0.05,5%,4,0.6729998791340889,0.6714621231584161,0.14285714285714285,4
Qwen/Qwen3-Embedding-0.6B,coreset,1171_slides.pdf,0.1,10%,9,0.8529745611946664,0.8363864842583293,0.14285714285714285,5
Qwen/Qwen3-Embedding-0.6B,coreset,1171_slides.pdf,0.2,20%,19,0.8567442265531087,0.8244796234475494,0.42857142857142855,5
Qwen/Qwen3-Embedding-0.6B,coreset,1171_slides.pdf,0.5,50%,47,0.869002439957759,0.9196637657444999,0.7142857142857143,7
Qwen/Qwen3-Embedding-0.6B,coreset,1153_slides.pdf,1.0,100%,144,0.8341571349437122,0.9234394368501823,1.0,6
Qwen/Qwen3-Embedding-0.6B,coreset,1153_slides.pdf,0.03,3%,4,0.68396467171525,0.6853841099055679,0.3333333333333333,4
Qwen/Qwen3-Embedding-0.6B,coreset,1153_slides.pdf,0.05,5%,7,0.8037909504232421,0.7815678839477154,0.3333333333333333,6
Qwen/Qwen3-Embedding-0.6B,coreset,1153_slides.pdf,0.1,10%,14,0.7930046916783324,0.7945796528934298,0.3333333333333333,5
Qwen/Qwen3-Embedding-0.6B,coreset,1153_slides.pdf,0.2,20%,28,0.8705535684894778,0.90437088373975,0.5,6
Qwen/Qwen3-Embedding-0.6B,coreset,1153_slides.pdf,0.5,50%,72,0.8341571349437122,0.9234394368501823,1.0,6
Qwen/Qwen3-Embedding-0.6B,coreset,1191_slides.pdf,1.0,100%,112,0.8624601872069266,0.8591977496848219,1.0,6
Qwen/Qwen3-Embedding-0.6B,coreset,1191_slides.pdf,0.03,3%,3,0.6635109436729577,0.7057022761551083,0.3333333333333333,3
Qwen/Qwen3-Embedding-0.6B,coreset,1191_slides.pdf,0.05,5%,5,0.6635107599710632,0.706691917286746,0.3333333333333333,5
Qwen/Qwen3-Embedding-0.6B,coreset,1191_slides.pdf,0.1,10%,11,0.7957426902260673,0.7615640239250956,0.3333333333333333,6
Qwen/Qwen3-Embedding-0.6B,coreset,1191_slides.pdf,0.2,20%,22,0.7930852586210381,0.7648826298047627,0.5,4
Qwen/Qwen3-Embedding-0.6B,coreset,1191_slides.pdf,0.5,50%,56,0.8624601872069266,0.8591977496848219,1.0,6
Qwen/Qwen3-Embedding-0.6B,coreset,1192_slides.pdf,1.0,100%,131,0.8383674228188582,0.8349075056446531,1.0,5
Qwen/Qwen3-Embedding-0.6B,coreset,1192_slides.pdf,0.03,3%,3,0.7478069547752861,0.7361435586565938,0.2,3
Qwen/Qwen3-Embedding-0.6B,coreset,1192_slides.pdf,0.05,5%,6,0.7658188324475129,0.7680268862582634,0.4,5
Qwen/Qwen3-Embedding-0.6B,coreset,1192_slides.pdf,0.1,10%,13,0.870354850562273,0.8676217799797579,0.4,5
Qwen/Qwen3-Embedding-0.6B,coreset,1192_slides.pdf,0.2,20%,26,0.870354850562273,0.8676217799797579,0.6,5
Qwen/Qwen3-Embedding-0.6B,coreset,1192_slides.pdf,0.5,50%,65,0.9175926470647191,0.8818735650198368,0.8,6
Qwen/Qwen3-Embedding-0.6B,coreset,1203_slides.pdf,1.0,100%,109,0.798622569725999,0.8483408704493961,1.0,7
Qwen/Qwen3-Embedding-0.6B,coreset,1203_slides.pdf,0.03,3%,3,0.6735625146789321,0.7608581953802848,0.14285714285714285,3
Qwen/Qwen3-Embedding-0.6B,coreset,1203_slides.pdf,0.05,5%,5,0.7310833566196198,0.8289301884647847,0.14285714285714285,5
Qwen/Qwen3-Embedding-0.6B,coreset,1203_slides.pdf,0.1,10%,10,0.724917026532652,0.7993829022398927,0.14285714285714285,7
Qwen/Qwen3-Embedding-0.6B,coreset,1203_slides.pdf,0.2,20%,21,0.8155501642326068,0.8684839563134993,0.2857142857142857,6
Qwen/Qwen3-Embedding-0.6B,coreset,1203_slides.pdf,0.5,50%,54,0.8480474448800742,0.8738087734404337,0.7142857142857143,8
Qwen/Qwen3-Embedding-0.6B,coreset,1206_slides.pdf,1.0,100%,106,0.8769779456128965,0.8828622413397823,1.0,6
Qwen/Qwen3-Embedding-0.6B,coreset,1206_slides.pdf,0.03,3%,3,0.7110841905994856,0.7127989467490167,0.16666666666666666,3
Qwen/Qwen3-Embedding-0.6B,coreset,1206_slides.pdf,0.05,5%,5,0.7110841905994856,0.7127989467490167,0.16666666666666666,4
Qwen/Qwen3-Embedding-0.6B,coreset,1206_slides.pdf,0.1,10%,10,0.7543516831009411,0.7624731088779942,0.3333333333333333,4
Qwen/Qwen3-Embedding-0.6B,coreset,1206_slides.pdf,0.2,20%,21,0.8563197221290189,0.8673723335350528,0.5,5
Qwen/Qwen3-Embedding-0.6B,coreset,1206_slides.pdf,0.5,50%,53,0.8803044079917329,0.8674138289007655,0.8333333333333334,6
Qwen/Qwen3-Embedding-0.6B,coreset,1170_slides.pdf,1.0,100%,57,0.9270337626023113,0.9121294662223669,1.0,7
Qwen/Qwen3-Embedding-0.6B,coreset,1170_slides.pdf,0.03,3%,1,0.7673870366455597,0.7424807687358463,0.14285714285714285,1
Qwen/Qwen3-Embedding-0.6B,coreset,1170_slides.pdf,0.05,5%,2,0.803040517014177,0.8077801889511688,0.14285714285714285,2
Qwen/Qwen3-Embedding-0.6B,coreset,1170_slides.pdf,0.1,10%,5,0.8161290288684526,0.8131735051883285,0.42857142857142855,5
Qwen/Qwen3-Embedding-0.6B,coreset,1170_slides.pdf,0.2,20%,11,0.8442907843659648,0.811550333428764,0.42857142857142855,7
Qwen/Qwen3-Embedding-0.6B,coreset,1170_slides.pdf,0.5,50%,28,0.8378774937987281,0.8431002739951233,0.7142857142857143,7
Qwen/Qwen3-Embedding-0.6B,coreset,1188_slides.pdf,1.0,100%,239,0.7986566811681532,0.7913999709493242,1.0,6
Qwen/Qwen3-Embedding-0.6B,coreset,1188_slides.pdf,0.03,3%,7,0.6205052785852553,0.6652650790048252,0.16666666666666666,7
Qwen/Qwen3-Embedding-0.6B,coreset,1188_slides.pdf,0.05,5%,11,0.6219528227132568,0.6714727387695787,0.16666666666666666,7
Qwen/Qwen3-Embedding-0.6B,coreset,1188_slides.pdf,0.1,10%,23,0.656161454298245,0.6921366718071806,0.3333333333333333,4
Qwen/Qwen3-Embedding-0.6B,coreset,1188_slides.pdf,0.2,20%,47,0.6991375036695162,0.7458082069746346,0.5,5
Qwen/Qwen3-Embedding-0.6B,coreset,1188_slides.pdf,0.5,50%,119,0.7848651273460072,0.7945549430158254,0.8333333333333334,7
Qwen/Qwen3-Embedding-0.6B,coreset,1211_slides.pdf,1.0,100%,683,0.7943181164148827,0.7874436584247996,1.0,6
Qwen/Qwen3-Embedding-0.6B,coreset,1211_slides.pdf,0.03,3%,20,0.7402015113020638,0.7885249712680201,0.16666666666666666,5
Qwen/Qwen3-Embedding-0.6B,coreset,1211_slides.pdf,0.05,5%,34,0.7402015113020638,0.7885249712680201,0.16666666666666666,5
Qwen/Qwen3-Embedding-0.6B,coreset,1211_slides.pdf,0.1,10%,68,0.7402015113020638,0.7885249712680201,0.16666666666666666,5
Qwen/Qwen3-Embedding-0.6B,coreset,1211_slides.pdf,0.2,20%,136,0.7402015113020638,0.7885249712680201,0.16666666666666666,5
Qwen/Qwen3-Embedding-0.6B,coreset,1211_slides.pdf,0.5,50%,341,0.8674479744785115,0.866503347840661,0.6666666666666666,6
Qwen/Qwen3-Embedding-0.6B,coreset,1163_slides.pdf,1.0,100%,192,0.8493114322907058,0.8248500416005919,1.0,5
Qwen/Qwen3-Embedding-0.6B,coreset,1163_slides.pdf,0.03,3%,5,0.680490206097435,0.7201239839244304,0.2,5
Qwen/Qwen3-Embedding-0.6B,coreset,1163_slides.pdf,0.05,5%,9,0.7658564512879852,0.798556804623147,0.2,6
Qwen/Qwen3-Embedding-0.6B,coreset,1163_slides.pdf,0.1,10%,19,0.8291627037986179,0.8270224936379637,0.6,5
Qwen/Qwen3-Embedding-0.6B,coreset,1163_slides.pdf,0.2,20%,38,0.8222459549905256,0.7960519292927102,0.6,5
Qwen/Qwen3-Embedding-0.6B,coreset,1163_slides.pdf,0.5,50%,96,0.8593838375494549,0.8458909465818688,0.6,6
Qwen/Qwen3-Embedding-0.6B,coreset,1219_slides.pdf,1.0,100%,179,0.8407560558843089,0.8587290187111231,1.0,5
Qwen/Qwen3-Embedding-0.6B,coreset,1219_slides.pdf,0.03,3%,5,0.8125498044234639,0.7913030122531769,0.4,5
Qwen/Qwen3-Embedding-0.6B,coreset,1219_slides.pdf,0.05,5%,8,0.802411837336138,0.80924331445703,0.4,4
Qwen/Qwen3-Embedding-0.6B,coreset,1219_slides.pdf,0.1,10%,17,0.7943158586782981,0.8407130392592554,0.6,5
Qwen/Qwen3-Embedding-0.6B,coreset,1219_slides.pdf,0.2,20%,35,0.8348516132081755,0.8458086510359027,0.6,6
Qwen/Qwen3-Embedding-0.6B,coreset,1219_slides.pdf,0.5,50%,89,0.807008346732304,0.8226921722291772,0.8,5
Qwen/Qwen3-Embedding-0.6B,coreset,1205_slides.pdf,1.0,100%,112,0.8803276475537819,0.8805030859162554,1.0,6
Qwen/Qwen3-Embedding-0.6B,coreset,1205_slides.pdf,0.03,3%,3,0.7512152622306474,0.7858477214488234,0.16666666666666666,3
Qwen/Qwen3-Embedding-0.6B,coreset,1205_slides.pdf,0.05,5%,5,0.8049134498329998,0.8311552109639851,0.16666666666666666,5
Qwen/Qwen3-Embedding-0.6B,coreset,1205_slides.pdf,0.1,10%,11,0.7634130481813515,0.7991716409238188,0.5,6
Qwen/Qwen3-Embedding-0.6B,coreset,1205_slides.pdf,0.2,20%,22,0.8938025948647108,0.8567100370312195,0.6666666666666666,6
Qwen/Qwen3-Embedding-0.6B,coreset,1205_slides.pdf,0.5,50%,56,0.9138826281672183,0.9199008308809722,0.8333333333333334,6
Qwen/Qwen3-Embedding-0.6B,coreset,1220_slides.pdf,1.0,100%,124,0.7973408605317746,0.8076482168860245,1.0,5
Qwen/Qwen3-Embedding-0.6B,coreset,1220_slides.pdf,0.03,3%,3,0.6743869839029604,0.7012143784955327,0.2,3
Qwen/Qwen3-Embedding-0.6B,coreset,1220_slides.pdf,0.05,5%,6,0.7019256558638198,0.7289068380744381,0.4,5
Qwen/Qwen3-Embedding-0.6B,coreset,1220_slides.pdf,0.1,10%,12,0.806364154920992,0.8511357933153552,0.4,6
Qwen/Qwen3-Embedding-0.6B,coreset,1220_slides.pdf,0.2,20%,24,0.8053558318731885,0.8595811660558401,0.4,6
Qwen/Qwen3-Embedding-0.6B,coreset,1220_slides.pdf,0.5,50%,62,0.7990219328727908,0.8517726999604263,0.6,7
Qwen/Qwen3-Embedding-0.6B,coreset,1227_slides.pdf,1.0,100%,92,0.7818192930690239,0.8359068368027683,1.0,6
Qwen/Qwen3-Embedding-0.6B,coreset,1227_slides.pdf,0.03,3%,2,0.7029021590633419,0.7816177112818501,0.16666666666666666,2
Qwen/Qwen3-Embedding-0.6B,coreset,1227_slides.pdf,0.05,5%,4,0.7724110800005275,0.8258270954925337,0.3333333333333333,4
Qwen/Qwen3-Embedding-0.6B,coreset,1227_slides.pdf,0.1,10%,9,0.7839154375404624,0.809969903434029,0.3333333333333333,5
Qwen/Qwen3-Embedding-0.6B,coreset,1227_slides.pdf,0.2,20%,18,0.8730372650929414,0.9597883263462572,0.3333333333333333,8
Qwen/Qwen3-Embedding-0.6B,coreset,1227_slides.pdf,0.5,50%,46,0.7793716631910584,0.8325323441042972,0.8333333333333334,6
Qwen/Qwen3-Embedding-0.6B,coreset,1229_slides.pdf,1.0,100%,133,0.8714592545753872,0.8795839456639052,1.0,6
Qwen/Qwen3-Embedding-0.6B,coreset,1229_slides.pdf,0.03,3%,3,0.6769793254728835,0.7315613633234518,0.16666666666666666,3
Qwen/Qwen3-Embedding-0.6B,coreset,1229_slides.pdf,0.05,5%,6,0.7738798518773038,0.8316885473887251,0.3333333333333333,5
Qwen/Qwen3-Embedding-0.6B,coreset,1229_slides.pdf,0.1,10%,13,0.7878576488713581,0.8329109422873465,0.3333333333333333,5
Qwen/Qwen3-Embedding-0.6B,coreset,1229_slides.pdf,0.2,20%,26,0.8683677398486598,0.8796903564915238,0.5,6
Qwen/Qwen3-Embedding-0.6B,coreset,1229_slides.pdf,0.5,50%,66,0.8648678071275118,0.9030329081215959,0.6666666666666666,7
Qwen/Qwen3-Embedding-0.6B,coreset,1226_slides.pdf,1.0,100%,110,0.8727571473604729,0.873378166779012,1.0,7
Qwen/Qwen3-Embedding-0.6B,coreset,1226_slides.pdf,0.03,3%,3,0.711622233593008,0.7154581885829335,0.14285714285714285,3
Qwen/Qwen3-Embedding-0.6B,coreset,1226_slides.pdf,0.05,5%,5,0.7514617048162998,0.7974843388431103,0.14285714285714285,4
Qwen/Qwen3-Embedding-0.6B,coreset,1226_slides.pdf,0.1,10%,11,0.8480104388907069,0.8494044233648976,0.14285714285714285,4
Qwen/Qwen3-Embedding-0.6B,coreset,1226_slides.pdf,0.2,20%,22,0.8485223061530119,0.8375774952138947,0.2857142857142857,6
Qwen/Qwen3-Embedding-0.6B,coreset,1226_slides.pdf,0.5,50%,55,0.8987246792598625,0.8490634796107296,0.5714285714285714,7
